# Tetrahedron method
        4.1873487925        3.4971230613
        4.2195591684        3.9258280363
        4.2517695443        4.5106029263
        4.2839799202        6.7356155999
        4.3161902961        7.4539505938
        4.3484006720        7.6752523618
        4.3806110479        7.1405257059
        4.4128214238        6.4071202747
        4.4450317997        4.2867494566
        4.4772421756        3.8239335898
        4.5094525515        3.4760074867
        4.5416629274        3.2026350966
        4.5738733034        2.9805046851
        4.6060836793        2.7892587152
        4.6382940552        2.6241001868
        4.6705044311        2.4803743395
        4.7027148070        2.3552306823
        4.7349251829        2.2394738294
        4.7671355588        2.1347671881
        4.7993459347        2.0400352264
        4.8315563106        1.9546650006
        4.8637666865        1.8732295711
        4.8959770624        1.7973402615
        4.9281874383        1.7273071904
        4.9603978142        1.6630790671
        4.9926081901        1.6001103134
        5.0248185660        1.5406463973
        5.0570289419        1.4852091536
        5.0892393178        1.4336038265
        5.1214496937        1.3815896122
        5.1536600696        1.3325568286
        5.1858704455        1.2866966042
        5.2180808214        1.2420891023
        5.2502911973        1.1977268382
        5.2825015732        1.1559525481
        5.3147119491        1.1167921661
        5.3469223250        1.0757432522
        5.3791327009        1.0369575187
        5.4113430768        1.0007880513
        5.4435534527        0.9629357231
        5.4757638286        0.9264645386
        5.5079742045        0.8923596471
        5.5401845804        0.8563803203
        5.5723949563        0.8215445299
        5.6046053323        0.7893188025
        5.6368157082        0.7534943258
        5.6690260841        0.7201815324
        5.7012364600        0.6869219544
        5.7334468359        0.6521287160
        5.7656572118        0.6203643146
        5.7978675877        0.5838912633
        5.8300779636        0.5508477326
        5.8622883395        0.5134354225
        5.8944987154        0.4793818252
        5.9267090913        0.4392097498
        5.9589194672        0.4011255545
        5.9911298431        0.3585807621
        6.0233402190        0.3111578203
        6.0555505949        0.2592927805
        6.0877609708        0.1970936938
        6.1199713467        0.1160991638
        6.1521817226        0.0000000000
        6.1843920985        0.0000000000
        6.2166024744        0.0000000000
        6.2488128503        0.0000000000
        6.2810232262        0.0000000000
        6.3132336021        0.0000000000
        6.3454439780        0.0000000000
        6.3776543539        0.0000000000
        6.4098647298        0.0000000000
        6.4420751057        0.0000000000
